window_id,ai_anomaly_score,ai_alert_flag,alert_threshold_x,pipeline_run_id_x,network_anomaly_score,ids_alert_flag,predicted_attack_type,alert_threshold_y,pipeline_run_id_y,fused_score
449,0.765585,1,0.5,2025-05-13T11:42:07,0.858787,1,Malware,0.5,2025-05-13T11:42:07,0.8028658
450,0.242393,0,0.5,2025-05-13T11:42:07,0.899041,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.5050522
451,0.866446,1,0.5,2025-05-13T11:42:07,0.204523,0,Normal,0.5,2025-05-13T11:42:07,0.6016768
452,0.826577,1,0.5,2025-05-13T11:42:07,0.200974,0,Normal,0.5,2025-05-13T11:42:07,0.5763358000000001
453,0.176825,0,0.5,2025-05-13T11:42:07,0.136239,0,Normal,0.5,2025-05-13T11:42:07,0.16059060000000003
454,0.159106,0,0.5,2025-05-13T11:42:07,0.129507,0,Normal,0.5,2025-05-13T11:42:07,0.14726640000000002
455,0.08659,0,0.5,2025-05-13T11:42:07,0.203187,0,Normal,0.5,2025-05-13T11:42:07,0.1332288
456,0.824859,1,0.5,2025-05-13T11:42:07,0.029662,0,Normal,0.5,2025-05-13T11:42:07,0.5067802
457,0.763505,1,0.5,2025-05-13T11:42:07,0.805817,1,Replay,0.5,2025-05-13T11:42:07,0.7804298000000001
458,0.731155,1,0.5,2025-05-13T11:42:07,0.038109,0,Normal,0.5,2025-05-13T11:42:07,0.4539366
459,0.804372,1,0.5,2025-05-13T11:42:07,0.846089,1,Replay,0.5,2025-05-13T11:42:07,0.8210588
460,0.771171,1,0.5,2025-05-13T11:42:07,0.121718,0,Normal,0.5,2025-05-13T11:42:07,0.5113898
461,0.002412,0,0.5,2025-05-13T11:42:07,0.318454,0,Normal,0.5,2025-05-13T11:42:07,0.12882880000000002
462,0.882305,1,0.5,2025-05-13T11:42:07,0.710245,1,DDoS,0.5,2025-05-13T11:42:07,0.8134809999999999
463,0.191596,0,0.5,2025-05-13T11:42:07,0.105764,0,Normal,0.5,2025-05-13T11:42:07,0.1572632
464,0.859547,1,0.5,2025-05-13T11:42:07,0.06384,0,Normal,0.5,2025-05-13T11:42:07,0.5412642
465,0.554875,1,0.5,2025-05-13T11:42:07,0.900286,1,Malware,0.5,2025-05-13T11:42:07,0.6930394
466,0.852266,1,0.5,2025-05-13T11:42:07,0.757703,1,Malware,0.5,2025-05-13T11:42:07,0.8144408
467,0.774231,1,0.5,2025-05-13T11:42:07,0.188291,0,Normal,0.5,2025-05-13T11:42:07,0.539855
468,0.313029,0,0.5,2025-05-13T11:42:07,0.105467,0,Normal,0.5,2025-05-13T11:42:07,0.2300042
469,0.605991,1,0.5,2025-05-13T11:42:07,0.174535,0,Normal,0.5,2025-05-13T11:42:07,0.4334085999999999
470,0.22805,0,0.5,2025-05-13T11:42:07,0.783226,1,DDoS,0.5,2025-05-13T11:42:07,0.45012040000000003
471,0.783539,1,0.5,2025-05-13T11:42:07,0.629786,1,DDoS,0.5,2025-05-13T11:42:07,0.7220378
472,0.183448,0,0.5,2025-05-13T11:42:07,0.274318,0,Normal,0.5,2025-05-13T11:42:07,0.219796
473,0.029837,0,0.5,2025-05-13T11:42:07,0.046821,0,Normal,0.5,2025-05-13T11:42:07,0.0366306
474,0.088916,0,0.5,2025-05-13T11:42:07,0.080012,0,Normal,0.5,2025-05-13T11:42:07,0.0853544
475,0.315886,0,0.5,2025-05-13T11:42:07,0.921319,1,DDoS,0.5,2025-05-13T11:42:07,0.5580592
476,0.124113,0,0.5,2025-05-13T11:42:07,0.120461,0,Normal,0.5,2025-05-13T11:42:07,0.1226522
477,0.697663,1,0.5,2025-05-13T11:42:07,0.727375,1,Malware,0.5,2025-05-13T11:42:07,0.7095478
478,0.826311,1,0.5,2025-05-13T11:42:07,0.876748,1,Malware,0.5,2025-05-13T11:42:07,0.8464858
479,0.019293,0,0.5,2025-05-13T11:42:07,0.096334,0,Normal,0.5,2025-05-13T11:42:07,0.0501094
480,0.240537,0,0.5,2025-05-13T11:42:07,0.804781,1,Replay,0.5,2025-05-13T11:42:07,0.46623459999999994
481,0.194572,0,0.5,2025-05-13T11:42:07,0.893139,1,Replay,0.5,2025-05-13T11:42:07,0.4739988
482,0.846541,1,0.5,2025-05-13T11:42:07,0.380532,0,Normal,0.5,2025-05-13T11:42:07,0.6601374
483,0.079598,0,0.5,2025-05-13T11:42:07,0.72082,1,Replay,0.5,2025-05-13T11:42:07,0.3360868
484,0.025106,0,0.5,2025-05-13T11:42:07,0.844513,1,Replay,0.5,2025-05-13T11:42:07,0.35286880000000004
485,0.215962,0,0.5,2025-05-13T11:42:07,0.848545,1,DDoS,0.5,2025-05-13T11:42:07,0.46899519999999995
486,0.655136,1,0.5,2025-05-13T11:42:07,0.346303,0,Normal,0.5,2025-05-13T11:42:07,0.5316028
487,0.056314,0,0.5,2025-05-13T11:42:07,0.89454,1,Malware,0.5,2025-05-13T11:42:07,0.3916044
488,0.904988,1,0.5,2025-05-13T11:42:07,0.069439,0,Normal,0.5,2025-05-13T11:42:07,0.5707684
489,0.654798,1,0.5,2025-05-13T11:42:07,0.887004,1,Replay,0.5,2025-05-13T11:42:07,0.7476804
490,0.921897,1,0.5,2025-05-13T11:42:07,0.297451,0,Normal,0.5,2025-05-13T11:42:07,0.6721185999999999
491,0.711739,1,0.5,2025-05-13T11:42:07,0.864347,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.7727822
492,0.781066,1,0.5,2025-05-13T11:42:07,0.873417,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.8180064
493,0.140428,0,0.5,2025-05-13T11:42:07,0.723634,1,Malware,0.5,2025-05-13T11:42:07,0.3737104
494,0.853976,1,0.5,2025-05-13T11:42:07,0.845569,1,Malware,0.5,2025-05-13T11:42:07,0.8506132
495,0.839866,1,0.5,2025-05-13T11:42:07,0.061458,0,Normal,0.5,2025-05-13T11:42:07,0.5285028
496,0.180708,0,0.5,2025-05-13T11:42:07,0.872377,1,Replay,0.5,2025-05-13T11:42:07,0.4573756
497,0.882608,1,0.5,2025-05-13T11:42:07,0.077378,0,Normal,0.5,2025-05-13T11:42:07,0.5605159999999999
498,0.146205,0,0.5,2025-05-13T11:42:07,0.739886,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.3836774
499,0.848859,1,0.5,2025-05-13T11:42:07,0.039524,0,Normal,0.5,2025-05-13T11:42:07,0.525125
500,0.782625,1,0.5,2025-05-13T11:42:07,0.855996,1,Replay,0.5,2025-05-13T11:42:07,0.8119734
501,0.810399,1,0.5,2025-05-13T11:42:07,0.264508,0,Normal,0.5,2025-05-13T11:42:07,0.5920426
502,0.75051,1,0.5,2025-05-13T11:42:07,0.157057,0,Normal,0.5,2025-05-13T11:42:07,0.5131287999999999
503,0.709905,1,0.5,2025-05-13T11:42:07,0.202424,0,Normal,0.5,2025-05-13T11:42:07,0.5069126
504,0.654433,1,0.5,2025-05-13T11:42:07,0.31571,0,Normal,0.5,2025-05-13T11:42:07,0.5189438
505,0.763275,1,0.5,2025-05-13T11:42:07,0.763947,1,Replay,0.5,2025-05-13T11:42:07,0.7635438000000001
506,0.093328,0,0.5,2025-05-13T11:42:07,0.785817,1,Malware,0.5,2025-05-13T11:42:07,0.37032360000000003
507,0.866838,1,0.5,2025-05-13T11:42:07,0.133365,0,Normal,0.5,2025-05-13T11:42:07,0.5734488
508,0.868076,1,0.5,2025-05-13T11:42:07,0.804789,1,DDoS,0.5,2025-05-13T11:42:07,0.8427612
509,0.131371,0,0.5,2025-05-13T11:42:07,0.072865,0,Normal,0.5,2025-05-13T11:42:07,0.1079686
510,0.040737,0,0.5,2025-05-13T11:42:07,0.852758,1,Malware,0.5,2025-05-13T11:42:07,0.3655454000000001
511,0.73486,1,0.5,2025-05-13T11:42:07,0.897283,1,DDoS,0.5,2025-05-13T11:42:07,0.7998292
512,0.176632,0,0.5,2025-05-13T11:42:07,0.422533,0,Normal,0.5,2025-05-13T11:42:07,0.2749924
513,0.129348,0,0.5,2025-05-13T11:42:07,0.867798,1,Replay,0.5,2025-05-13T11:42:07,0.424728
514,0.174696,0,0.5,2025-05-13T11:42:07,0.083221,0,Normal,0.5,2025-05-13T11:42:07,0.138106
515,0.213083,0,0.5,2025-05-13T11:42:07,0.018115,0,Normal,0.5,2025-05-13T11:42:07,0.1350958
516,0.110325,0,0.5,2025-05-13T11:42:07,0.181432,0,Normal,0.5,2025-05-13T11:42:07,0.1387678
517,0.643712,1,0.5,2025-05-13T11:42:07,0.806187,1,DDoS,0.5,2025-05-13T11:42:07,0.7087019999999999
518,0.501944,1,0.5,2025-05-13T11:42:07,0.889199,1,Replay,0.5,2025-05-13T11:42:07,0.6568459999999999
519,0.853387,1,0.5,2025-05-13T11:42:07,0.259207,0,Normal,0.5,2025-05-13T11:42:07,0.615715
520,0.724886,1,0.5,2025-05-13T11:42:07,0.017006,0,Normal,0.5,2025-05-13T11:42:07,0.441734
521,0.152511,0,0.5,2025-05-13T11:42:07,0.841438,1,DDoS,0.5,2025-05-13T11:42:07,0.4280818
522,0.133108,0,0.5,2025-05-13T11:42:07,0.867167,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.42673160000000004
523,0.627435,1,0.5,2025-05-13T11:42:07,0.905787,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.7387758
524,0.205797,0,0.5,2025-05-13T11:42:07,0.057107,0,Normal,0.5,2025-05-13T11:42:07,0.146321
525,0.029532,0,0.5,2025-05-13T11:42:07,0.78206,1,DDoS,0.5,2025-05-13T11:42:07,0.3305432
526,0.824069,1,0.5,2025-05-13T11:42:07,0.139781,0,Normal,0.5,2025-05-13T11:42:07,0.5503538
527,0.824345,1,0.5,2025-05-13T11:42:07,0.128844,0,Normal,0.5,2025-05-13T11:42:07,0.5461446
528,0.871812,1,0.5,2025-05-13T11:42:07,0.208131,0,Normal,0.5,2025-05-13T11:42:07,0.6063396
529,0.037155,0,0.5,2025-05-13T11:42:07,0.771382,1,Malware,0.5,2025-05-13T11:42:07,0.3308458
530,0.821678,1,0.5,2025-05-13T11:42:07,0.102994,0,Normal,0.5,2025-05-13T11:42:07,0.5342043999999999
531,0.692816,1,0.5,2025-05-13T11:42:07,0.112406,0,Normal,0.5,2025-05-13T11:42:07,0.460652
532,0.12728,0,0.5,2025-05-13T11:42:07,0.142402,0,Normal,0.5,2025-05-13T11:42:07,0.13332880000000003
533,0.643854,1,0.5,2025-05-13T11:42:07,0.822442,1,Replay,0.5,2025-05-13T11:42:07,0.7152892
534,0.088525,0,0.5,2025-05-13T11:42:07,0.850697,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.39339380000000007
535,0.081915,0,0.5,2025-05-13T11:42:07,0.874575,1,Malware,0.5,2025-05-13T11:42:07,0.39897900000000003
536,0.605295,1,0.5,2025-05-13T11:42:07,0.855368,1,DDoS,0.5,2025-05-13T11:42:07,0.7053242000000001
537,0.218639,0,0.5,2025-05-13T11:42:07,0.011231,0,Normal,0.5,2025-05-13T11:42:07,0.1356758
538,0.258917,0,0.5,2025-05-13T11:42:07,0.891958,1,Replay,0.5,2025-05-13T11:42:07,0.5121334
539,0.607021,1,0.5,2025-05-13T11:42:07,0.912818,1,Malware,0.5,2025-05-13T11:42:07,0.7293398
540,0.734508,1,0.5,2025-05-13T11:42:07,0.846013,1,Malware,0.5,2025-05-13T11:42:07,0.77911
541,0.77062,1,0.5,2025-05-13T11:42:07,0.915915,1,Malware,0.5,2025-05-13T11:42:07,0.828738
542,0.665738,1,0.5,2025-05-13T11:42:07,0.792095,1,Malware,0.5,2025-05-13T11:42:07,0.7162808
543,0.858819,1,0.5,2025-05-13T11:42:07,0.693682,1,Replay,0.5,2025-05-13T11:42:07,0.7927641999999999
544,0.145296,0,0.5,2025-05-13T11:42:07,0.009365,0,Normal,0.5,2025-05-13T11:42:07,0.09092360000000001
545,0.027501,0,0.5,2025-05-13T11:42:07,0.752912,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.3176654
546,0.094961,0,0.5,2025-05-13T11:42:07,0.059316,0,Normal,0.5,2025-05-13T11:42:07,0.080703
547,0.106828,0,0.5,2025-05-13T11:42:07,0.067003,0,Normal,0.5,2025-05-13T11:42:07,0.09089799999999999
548,0.704685,1,0.5,2025-05-13T11:42:07,0.066113,0,Normal,0.5,2025-05-13T11:42:07,0.4492562
549,0.307706,0,0.5,2025-05-13T11:42:07,0.844879,1,Replay,0.5,2025-05-13T11:42:07,0.5225752
550,0.54974,1,0.5,2025-05-13T11:42:07,0.054272,0,Normal,0.5,2025-05-13T11:42:07,0.3515528
551,0.112879,0,0.5,2025-05-13T11:42:07,0.753628,1,Malware,0.5,2025-05-13T11:42:07,0.3691786
552,0.091712,0,0.5,2025-05-13T11:42:07,0.056792,0,Normal,0.5,2025-05-13T11:42:07,0.07774400000000001
553,0.918024,1,0.5,2025-05-13T11:42:07,0.154107,0,Normal,0.5,2025-05-13T11:42:07,0.6124571999999999
554,0.229394,0,0.5,2025-05-13T11:42:07,0.834722,1,DDoS,0.5,2025-05-13T11:42:07,0.4715252
555,0.347984,0,0.5,2025-05-13T11:42:07,0.263263,0,Normal,0.5,2025-05-13T11:42:07,0.31409560000000003
556,0.138234,0,0.5,2025-05-13T11:42:07,0.050426,0,Normal,0.5,2025-05-13T11:42:07,0.1031108
557,0.667064,1,0.5,2025-05-13T11:42:07,0.074547,0,Normal,0.5,2025-05-13T11:42:07,0.4300572
558,0.866349,1,0.5,2025-05-13T11:42:07,0.84687,1,Malware,0.5,2025-05-13T11:42:07,0.8585574
559,0.80841,1,0.5,2025-05-13T11:42:07,0.896219,1,DDoS,0.5,2025-05-13T11:42:07,0.8435336
560,0.244502,0,0.5,2025-05-13T11:42:07,0.815668,1,Malware,0.5,2025-05-13T11:42:07,0.47296839999999996
561,0.200106,0,0.5,2025-05-13T11:42:07,0.483083,0,Normal,0.5,2025-05-13T11:42:07,0.3132968
562,0.72851,1,0.5,2025-05-13T11:42:07,0.665568,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.7033332000000001
563,0.728717,1,0.5,2025-05-13T11:42:07,0.14865,0,Normal,0.5,2025-05-13T11:42:07,0.49669019999999997
564,0.619642,1,0.5,2025-05-13T11:42:07,0.07841,0,Normal,0.5,2025-05-13T11:42:07,0.4031492
565,0.93413,1,0.5,2025-05-13T11:42:07,0.135644,0,Normal,0.5,2025-05-13T11:42:07,0.6147356
566,0.690783,1,0.5,2025-05-13T11:42:07,0.798472,1,DDoS,0.5,2025-05-13T11:42:07,0.7338586
567,0.088952,0,0.5,2025-05-13T11:42:07,0.691727,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.330062
568,0.014192,0,0.5,2025-05-13T11:42:07,0.088179,0,Normal,0.5,2025-05-13T11:42:07,0.0437868
569,0.629414,1,0.5,2025-05-13T11:42:07,0.014656,0,Normal,0.5,2025-05-13T11:42:07,0.3835108
570,0.202343,0,0.5,2025-05-13T11:42:07,0.828831,1,DDoS,0.5,2025-05-13T11:42:07,0.4529382
571,0.882329,1,0.5,2025-05-13T11:42:07,0.147443,0,Normal,0.5,2025-05-13T11:42:07,0.5883746
572,0.776215,1,0.5,2025-05-13T11:42:07,0.758766,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.7692354
573,0.690905,1,0.5,2025-05-13T11:42:07,0.779623,1,Malware,0.5,2025-05-13T11:42:07,0.7263922
574,0.841098,1,0.5,2025-05-13T11:42:07,0.787225,1,Malware,0.5,2025-05-13T11:42:07,0.8195488
575,0.874338,1,0.5,2025-05-13T11:42:07,0.625429,1,DDoS,0.5,2025-05-13T11:42:07,0.7747743999999999
576,0.691418,1,0.5,2025-05-13T11:42:07,0.777513,1,DDoS,0.5,2025-05-13T11:42:07,0.7258560000000001
577,0.743132,1,0.5,2025-05-13T11:42:07,0.71595,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.7322592
578,0.840235,1,0.5,2025-05-13T11:42:07,0.90456,1,Replay,0.5,2025-05-13T11:42:07,0.865965
579,0.125311,0,0.5,2025-05-13T11:42:07,0.288732,0,Normal,0.5,2025-05-13T11:42:07,0.1906794
580,0.814801,1,0.5,2025-05-13T11:42:07,0.883272,1,DDoS,0.5,2025-05-13T11:42:07,0.8421894
581,0.882861,1,0.5,2025-05-13T11:42:07,0.785808,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.8440398
582,0.108692,0,0.5,2025-05-13T11:42:07,0.572108,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.2940584
583,0.220093,0,0.5,2025-05-13T11:42:07,0.834663,1,Replay,0.5,2025-05-13T11:42:07,0.46592100000000003
584,0.492162,0,0.5,2025-05-13T11:42:07,0.758739,1,Replay,0.5,2025-05-13T11:42:07,0.5987928
585,0.909873,1,0.5,2025-05-13T11:42:07,0.876527,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.8965346
586,0.051826,0,0.5,2025-05-13T11:42:07,0.884793,1,Malware,0.5,2025-05-13T11:42:07,0.38501280000000004
587,0.208059,0,0.5,2025-05-13T11:42:07,0.714351,1,Replay,0.5,2025-05-13T11:42:07,0.4105758
588,0.138605,0,0.5,2025-05-13T11:42:07,0.157835,0,Normal,0.5,2025-05-13T11:42:07,0.146297
589,0.096475,0,0.5,2025-05-13T11:42:07,0.764755,1,DDoS,0.5,2025-05-13T11:42:07,0.363787
590,0.899328,1,0.5,2025-05-13T11:42:07,0.921027,1,Malware,0.5,2025-05-13T11:42:07,0.9080076
591,0.152583,0,0.5,2025-05-13T11:42:07,0.791048,1,Malware,0.5,2025-05-13T11:42:07,0.407969
592,0.079323,0,0.5,2025-05-13T11:42:07,0.922268,1,Replay,0.5,2025-05-13T11:42:07,0.416501
593,0.765562,1,0.5,2025-05-13T11:42:07,0.424877,0,Normal,0.5,2025-05-13T11:42:07,0.629288
594,0.300356,0,0.5,2025-05-13T11:42:07,0.826078,1,Replay,0.5,2025-05-13T11:42:07,0.5106448
595,0.142557,0,0.5,2025-05-13T11:42:07,0.139155,0,Normal,0.5,2025-05-13T11:42:07,0.1411962
596,0.656501,1,0.5,2025-05-13T11:42:07,0.054988,0,Normal,0.5,2025-05-13T11:42:07,0.4158958
597,0.835619,1,0.5,2025-05-13T11:42:07,0.909957,1,DDoS,0.5,2025-05-13T11:42:07,0.8653542000000001
598,0.825164,1,0.5,2025-05-13T11:42:07,0.833366,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.8284448
599,0.589932,1,0.5,2025-05-13T11:42:07,0.895206,1,DDoS,0.5,2025-05-13T11:42:07,0.7120416
600,0.847706,1,0.5,2025-05-13T11:42:07,0.920936,1,Malware,0.5,2025-05-13T11:42:07,0.8769979999999999
601,0.729474,1,0.5,2025-05-13T11:42:07,0.828485,1,Replay,0.5,2025-05-13T11:42:07,0.7690783999999999
602,0.812072,1,0.5,2025-05-13T11:42:07,0.028217,0,Normal,0.5,2025-05-13T11:42:07,0.49853
603,0.639034,1,0.5,2025-05-13T11:42:07,0.871766,1,Replay,0.5,2025-05-13T11:42:07,0.7321268000000001
604,0.607053,1,0.5,2025-05-13T11:42:07,0.600137,1,Malware,0.5,2025-05-13T11:42:07,0.6042866
605,0.779886,1,0.5,2025-05-13T11:42:07,0.921219,1,DDoS,0.5,2025-05-13T11:42:07,0.8364191999999999
606,0.658207,1,0.5,2025-05-13T11:42:07,0.823822,1,DDoS,0.5,2025-05-13T11:42:07,0.724453
607,0.271187,0,0.5,2025-05-13T11:42:07,0.161501,0,Normal,0.5,2025-05-13T11:42:07,0.2273126
608,0.713225,1,0.5,2025-05-13T11:42:07,0.814164,1,Malware,0.5,2025-05-13T11:42:07,0.7536006
609,0.158342,0,0.5,2025-05-13T11:42:07,0.767619,1,DDoS,0.5,2025-05-13T11:42:07,0.40205280000000004
610,0.578198,1,0.5,2025-05-13T11:42:07,0.898723,1,DDoS,0.5,2025-05-13T11:42:07,0.706408
611,0.898859,1,0.5,2025-05-13T11:42:07,0.899202,1,DDoS,0.5,2025-05-13T11:42:07,0.8989962
612,0.860565,1,0.5,2025-05-13T11:42:07,0.875455,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.866521
613,0.694788,1,0.5,2025-05-13T11:42:07,0.117423,0,Normal,0.5,2025-05-13T11:42:07,0.463842
614,0.046485,0,0.5,2025-05-13T11:42:07,0.78002,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.33989900000000006
615,0.717091,1,0.5,2025-05-13T11:42:07,0.098639,0,Normal,0.5,2025-05-13T11:42:07,0.46971019999999997
616,0.758793,1,0.5,2025-05-13T11:42:07,0.8577,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.7983558000000001
617,0.195143,0,0.5,2025-05-13T11:42:07,0.923477,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.48647660000000004
618,0.158827,0,0.5,2025-05-13T11:42:07,0.093433,0,Normal,0.5,2025-05-13T11:42:07,0.1326694
619,0.064754,0,0.5,2025-05-13T11:42:07,0.797715,1,Malware,0.5,2025-05-13T11:42:07,0.3579384
620,0.806469,1,0.5,2025-05-13T11:42:07,0.193132,0,Normal,0.5,2025-05-13T11:42:07,0.5611341999999999
621,0.687402,1,0.5,2025-05-13T11:42:07,0.165318,0,Normal,0.5,2025-05-13T11:42:07,0.47856839999999995
622,0.754036,1,0.5,2025-05-13T11:42:07,0.342281,0,Normal,0.5,2025-05-13T11:42:07,0.589334
623,0.91687,1,0.5,2025-05-13T11:42:07,0.080521,0,Normal,0.5,2025-05-13T11:42:07,0.5823304
624,0.62934,1,0.5,2025-05-13T11:42:07,0.338593,0,Normal,0.5,2025-05-13T11:42:07,0.5130412
625,0.153027,0,0.5,2025-05-13T11:42:07,0.893445,1,Malware,0.5,2025-05-13T11:42:07,0.44919420000000004
626,0.666101,1,0.5,2025-05-13T11:42:07,0.758999,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.7032602000000001
627,0.233521,0,0.5,2025-05-13T11:42:07,0.093281,0,Normal,0.5,2025-05-13T11:42:07,0.177425
628,0.687688,1,0.5,2025-05-13T11:42:07,0.829518,1,Replay,0.5,2025-05-13T11:42:07,0.74442
629,0.723927,1,0.5,2025-05-13T11:42:07,0.825017,1,Replay,0.5,2025-05-13T11:42:07,0.764363
630,0.725925,1,0.5,2025-05-13T11:42:07,0.873879,1,Replay,0.5,2025-05-13T11:42:07,0.7851066
631,0.605336,1,0.5,2025-05-13T11:42:07,0.365783,0,Normal,0.5,2025-05-13T11:42:07,0.5095147999999999
632,0.050667,0,0.5,2025-05-13T11:42:07,0.888088,1,DDoS,0.5,2025-05-13T11:42:07,0.3856354
633,0.260014,0,0.5,2025-05-13T11:42:07,0.110623,0,Normal,0.5,2025-05-13T11:42:07,0.20025760000000004
634,0.321338,0,0.5,2025-05-13T11:42:07,0.088996,0,Normal,0.5,2025-05-13T11:42:07,0.2284012
635,0.074537,0,0.5,2025-05-13T11:42:07,0.231879,0,Normal,0.5,2025-05-13T11:42:07,0.1374738
636,0.743141,1,0.5,2025-05-13T11:42:07,0.136846,0,Normal,0.5,2025-05-13T11:42:07,0.500623
637,0.801655,1,0.5,2025-05-13T11:42:07,0.071035,0,Normal,0.5,2025-05-13T11:42:07,0.509407
638,0.685847,1,0.5,2025-05-13T11:42:07,0.198084,0,Normal,0.5,2025-05-13T11:42:07,0.4907418
639,0.724609,1,0.5,2025-05-13T11:42:07,0.022506,0,Normal,0.5,2025-05-13T11:42:07,0.4437678
640,0.917554,1,0.5,2025-05-13T11:42:07,0.088054,0,Normal,0.5,2025-05-13T11:42:07,0.5857539999999999
641,0.825313,1,0.5,2025-05-13T11:42:07,0.038512,0,Normal,0.5,2025-05-13T11:42:07,0.5105926
642,0.421542,0,0.5,2025-05-13T11:42:07,0.833568,1,DDoS,0.5,2025-05-13T11:42:07,0.5863524
643,0.402392,0,0.5,2025-05-13T11:42:07,0.860498,1,DDoS,0.5,2025-05-13T11:42:07,0.5856344
644,0.826614,1,0.5,2025-05-13T11:42:07,0.149183,0,Normal,0.5,2025-05-13T11:42:07,0.5556416
645,0.83353,1,0.5,2025-05-13T11:42:07,0.778049,1,DDoS,0.5,2025-05-13T11:42:07,0.8113376
646,0.197092,0,0.5,2025-05-13T11:42:07,0.093832,0,Normal,0.5,2025-05-13T11:42:07,0.15578799999999998
647,0.870118,1,0.5,2025-05-13T11:42:07,0.810034,1,Replay,0.5,2025-05-13T11:42:07,0.8460844
648,0.805726,1,0.5,2025-05-13T11:42:07,0.008229,0,Normal,0.5,2025-05-13T11:42:07,0.4867272
649,0.030301,0,0.5,2025-05-13T11:42:07,0.774344,1,Replay,0.5,2025-05-13T11:42:07,0.32791820000000005
650,0.125313,0,0.5,2025-05-13T11:42:07,0.644724,1,Replay,0.5,2025-05-13T11:42:07,0.33307739999999997
651,0.843886,1,0.5,2025-05-13T11:42:07,0.704707,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.7882144
652,0.828302,1,0.5,2025-05-13T11:42:07,0.064658,0,Normal,0.5,2025-05-13T11:42:07,0.5228444
653,0.224985,0,0.5,2025-05-13T11:42:07,0.256602,0,Normal,0.5,2025-05-13T11:42:07,0.2376318
654,0.897817,1,0.5,2025-05-13T11:42:07,0.075986,0,Normal,0.5,2025-05-13T11:42:07,0.5690846
655,0.308589,0,0.5,2025-05-13T11:42:07,0.751299,1,Replay,0.5,2025-05-13T11:42:07,0.485673
656,0.756461,1,0.5,2025-05-13T11:42:07,0.879694,1,Malware,0.5,2025-05-13T11:42:07,0.8057542
657,0.173539,0,0.5,2025-05-13T11:42:07,0.718343,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.3914606
658,0.702015,1,0.5,2025-05-13T11:42:07,0.909536,1,Replay,0.5,2025-05-13T11:42:07,0.7850234
659,0.089977,0,0.5,2025-05-13T11:42:07,0.794149,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.3716458
660,0.084386,0,0.5,2025-05-13T11:42:07,0.824038,1,Malware,0.5,2025-05-13T11:42:07,0.38024680000000005
661,0.839512,1,0.5,2025-05-13T11:42:07,0.745685,1,DDoS,0.5,2025-05-13T11:42:07,0.8019812000000001
662,0.168474,0,0.5,2025-05-13T11:42:07,0.100903,0,Normal,0.5,2025-05-13T11:42:07,0.1414456
663,0.166454,0,0.5,2025-05-13T11:42:07,0.905085,1,Replay,0.5,2025-05-13T11:42:07,0.4619064
664,0.26232,0,0.5,2025-05-13T11:42:07,0.16029,0,Normal,0.5,2025-05-13T11:42:07,0.22150799999999998
665,0.789867,1,0.5,2025-05-13T11:42:07,0.147754,0,Normal,0.5,2025-05-13T11:42:07,0.5330218
666,0.685198,1,0.5,2025-05-13T11:42:07,0.91836,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.7784628
667,0.902637,1,0.5,2025-05-13T11:42:07,0.026781,0,Normal,0.5,2025-05-13T11:42:07,0.5522946
668,0.052074,0,0.5,2025-05-13T11:42:07,0.70343,1,Replay,0.5,2025-05-13T11:42:07,0.3126164
669,0.072318,0,0.5,2025-05-13T11:42:07,0.904639,1,Malware,0.5,2025-05-13T11:42:07,0.4052464
670,0.346634,0,0.5,2025-05-13T11:42:07,0.720748,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.49627960000000004
671,0.600143,1,0.5,2025-05-13T11:42:07,0.734874,1,DDoS,0.5,2025-05-13T11:42:07,0.6540353999999999
672,0.918322,1,0.5,2025-05-13T11:42:07,0.738211,1,DDoS,0.5,2025-05-13T11:42:07,0.8462776
673,0.71908,1,0.5,2025-05-13T11:42:07,0.803799,1,Replay,0.5,2025-05-13T11:42:07,0.7529676000000001
674,0.851737,1,0.5,2025-05-13T11:42:07,0.702592,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.792079
