window_id,ai_anomaly_score,ai_alert_flag,alert_threshold_x,pipeline_run_id_x,network_anomaly_score,ids_alert_flag,predicted_attack_type,alert_threshold_y,pipeline_run_id_y,fused_score,risk_score,severity_level
385,0.863205,1,0.5,2025-05-13T11:42:07,0.732666,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.8109894,0.8109894,Critical
386,0.895316,1,0.5,2025-05-13T11:42:07,0.76902,1,DDoS,0.5,2025-05-13T11:42:07,0.8447975999999999,0.8447975999999999,Critical
387,0.878763,1,0.5,2025-05-13T11:42:07,0.134389,0,Normal,0.5,2025-05-13T11:42:07,0.5810134,0.5810134,Medium
388,0.051827,0,0.5,2025-05-13T11:42:07,0.843982,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.368689,0.368689,Medium
389,0.767337,1,0.5,2025-05-13T11:42:07,0.933021,1,DDoS,0.5,2025-05-13T11:42:07,0.8336106,0.8336106,Critical
390,0.798743,1,0.5,2025-05-13T11:42:07,0.056865,0,Normal,0.5,2025-05-13T11:42:07,0.5019918,0.5019918,Medium
391,0.321356,0,0.5,2025-05-13T11:42:07,0.750183,1,Replay,0.5,2025-05-13T11:42:07,0.4928868,0.4928868,Medium
392,0.725261,1,0.5,2025-05-13T11:42:07,0.50602,1,Replay,0.5,2025-05-13T11:42:07,0.6375646,0.6375646,Medium
393,0.849529,1,0.5,2025-05-13T11:42:07,0.174794,0,Normal,0.5,2025-05-13T11:42:07,0.579635,0.579635,Medium
394,0.07956,0,0.5,2025-05-13T11:42:07,0.802695,1,Malware,0.5,2025-05-13T11:42:07,0.368814,0.368814,Medium
395,0.627626,1,0.5,2025-05-13T11:42:07,0.832706,1,DDoS,0.5,2025-05-13T11:42:07,0.709658,0.709658,Critical
396,0.749241,1,0.5,2025-05-13T11:42:07,0.10414,0,Normal,0.5,2025-05-13T11:42:07,0.4912006,0.4912006,Medium
397,0.072625,0,0.5,2025-05-13T11:42:07,0.188059,0,Normal,0.5,2025-05-13T11:42:07,0.1187986,0.1187986,Low
398,0.654144,1,0.5,2025-05-13T11:42:07,0.689318,1,Malware,0.5,2025-05-13T11:42:07,0.6682136,0.6682136,Medium
399,0.114386,0,0.5,2025-05-13T11:42:07,0.73481,1,DDoS,0.5,2025-05-13T11:42:07,0.3625556,0.3625556,Medium
400,0.15775,0,0.5,2025-05-13T11:42:07,0.11476,0,Normal,0.5,2025-05-13T11:42:07,0.140554,0.140554,Low
401,0.791912,1,0.5,2025-05-13T11:42:07,0.935506,1,Malware,0.5,2025-05-13T11:42:07,0.8493495999999999,0.8493495999999999,Critical
402,0.788362,1,0.5,2025-05-13T11:42:07,0.11872,0,Normal,0.5,2025-05-13T11:42:07,0.5205052,0.5205052,Medium
403,0.167292,0,0.5,2025-05-13T11:42:07,0.822196,1,Replay,0.5,2025-05-13T11:42:07,0.4292536,0.4292536,Medium
404,0.903851,1,0.5,2025-05-13T11:42:07,0.679192,1,Replay,0.5,2025-05-13T11:42:07,0.8139874,0.8139874,Critical
405,0.824808,1,0.5,2025-05-13T11:42:07,0.065664,0,Normal,0.5,2025-05-13T11:42:07,0.5211504,0.5211504,Medium
406,0.052253,0,0.5,2025-05-13T11:42:07,0.678514,1,DDoS,0.5,2025-05-13T11:42:07,0.3027573999999999,0.3027573999999999,Medium
407,0.736704,1,0.5,2025-05-13T11:42:07,0.04751,0,Normal,0.5,2025-05-13T11:42:07,0.4610264,0.4610264,Medium
408,0.084761,0,0.5,2025-05-13T11:42:07,0.046293,0,Normal,0.5,2025-05-13T11:42:07,0.0693738,0.0693738,Low
409,0.728535,1,0.5,2025-05-13T11:42:07,0.131026,0,Normal,0.5,2025-05-13T11:42:07,0.4895314,0.4895314,Medium
410,0.890634,1,0.5,2025-05-13T11:42:07,0.730367,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.8265271999999999,0.8265271999999999,Critical
411,0.840742,1,0.5,2025-05-13T11:42:07,0.832261,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.8373496,0.8373496,Critical
412,0.211468,0,0.5,2025-05-13T11:42:07,0.898922,1,Malware,0.5,2025-05-13T11:42:07,0.4864496,0.4864496,Medium
413,0.876106,1,0.5,2025-05-13T11:42:07,0.849637,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.8655184,0.8655184,Critical
414,0.101074,0,0.5,2025-05-13T11:42:07,0.758071,1,DDoS,0.5,2025-05-13T11:42:07,0.3638728,0.3638728,Medium
415,0.054411,0,0.5,2025-05-13T11:42:07,0.854331,1,DDoS,0.5,2025-05-13T11:42:07,0.374379,0.374379,Medium
416,0.100159,0,0.5,2025-05-13T11:42:07,0.03073,0,Normal,0.5,2025-05-13T11:42:07,0.0723873999999999,0.0723873999999999,Low
417,0.699749,1,0.5,2025-05-13T11:42:07,0.021182,0,Normal,0.5,2025-05-13T11:42:07,0.4283222,0.4283222,Medium
418,0.351072,0,0.5,2025-05-13T11:42:07,0.873448,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.5600224,0.5600224,Medium
419,0.754954,1,0.5,2025-05-13T11:42:07,0.13618,0,Normal,0.5,2025-05-13T11:42:07,0.5074444,0.5074444,Medium
420,0.776015,1,0.5,2025-05-13T11:42:07,0.322999,0,Normal,0.5,2025-05-13T11:42:07,0.5948086,0.5948086,Medium
421,0.212143,0,0.5,2025-05-13T11:42:07,0.805731,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.4495782,0.4495782,Medium
422,0.13125,0,0.5,2025-05-13T11:42:07,0.070804,0,Normal,0.5,2025-05-13T11:42:07,0.1070716,0.1070716,Low
423,0.013908,0,0.5,2025-05-13T11:42:07,0.753527,1,DDoS,0.5,2025-05-13T11:42:07,0.3097555999999999,0.3097555999999999,Medium
424,0.719011,1,0.5,2025-05-13T11:42:07,0.838857,1,DDoS,0.5,2025-05-13T11:42:07,0.7669494,0.7669494,Critical
425,0.838591,1,0.5,2025-05-13T11:42:07,0.106943,0,Normal,0.5,2025-05-13T11:42:07,0.5459318,0.5459318,Medium
426,0.053921,0,0.5,2025-05-13T11:42:07,0.032747,0,Normal,0.5,2025-05-13T11:42:07,0.0454513999999999,0.0454513999999999,Low
427,0.73505,1,0.5,2025-05-13T11:42:07,0.068947,0,Normal,0.5,2025-05-13T11:42:07,0.4686088,0.4686088,Medium
428,0.050717,0,0.5,2025-05-13T11:42:07,0.107721,0,Normal,0.5,2025-05-13T11:42:07,0.0735185999999999,0.0735185999999999,Low
429,0.902855,1,0.5,2025-05-13T11:42:07,0.237113,0,Normal,0.5,2025-05-13T11:42:07,0.6365582,0.6365582,Medium
430,0.847618,1,0.5,2025-05-13T11:42:07,0.105296,0,Normal,0.5,2025-05-13T11:42:07,0.5506892,0.5506892,Medium
431,0.761295,1,0.5,2025-05-13T11:42:07,0.814946,1,Malware,0.5,2025-05-13T11:42:07,0.7827554,0.7827554,Critical
432,0.823051,1,0.5,2025-05-13T11:42:07,0.531068,1,DDoS,0.5,2025-05-13T11:42:07,0.7062577999999999,0.7062577999999999,Critical
433,0.88016,1,0.5,2025-05-13T11:42:07,0.818451,1,Replay,0.5,2025-05-13T11:42:07,0.8554764,0.8554764,Critical
434,0.269476,0,0.5,2025-05-13T11:42:07,0.866342,1,Malware,0.5,2025-05-13T11:42:07,0.5082224,0.5082224,Medium
435,0.032093,0,0.5,2025-05-13T11:42:07,0.847871,1,Replay,0.5,2025-05-13T11:42:07,0.3584042,0.3584042,Medium
436,0.097711,0,0.5,2025-05-13T11:42:07,0.17316,0,Normal,0.5,2025-05-13T11:42:07,0.1278906,0.1278906,Low
437,0.835498,1,0.5,2025-05-13T11:42:07,0.683279,1,Malware,0.5,2025-05-13T11:42:07,0.7746103999999999,0.7746103999999999,Critical
438,0.903535,1,0.5,2025-05-13T11:42:07,0.769714,1,Replay,0.5,2025-05-13T11:42:07,0.8500066,0.8500066,Critical
439,0.7412,1,0.5,2025-05-13T11:42:07,0.117593,0,Normal,0.5,2025-05-13T11:42:07,0.4917571999999999,0.4917571999999999,Medium
440,0.86379,1,0.5,2025-05-13T11:42:07,0.879215,1,Malware,0.5,2025-05-13T11:42:07,0.8699599999999998,0.8699599999999998,Critical
441,0.049973,0,0.5,2025-05-13T11:42:07,0.032157,0,Normal,0.5,2025-05-13T11:42:07,0.0428466,0.0428466,Low
442,0.810844,1,0.5,2025-05-13T11:42:07,0.121873,0,Normal,0.5,2025-05-13T11:42:07,0.5352556,0.5352556,Medium
443,0.220641,0,0.5,2025-05-13T11:42:07,0.738437,1,DDoS,0.5,2025-05-13T11:42:07,0.4277594,0.4277594,Medium
444,0.056356,0,0.5,2025-05-13T11:42:07,0.248959,0,Normal,0.5,2025-05-13T11:42:07,0.1333972,0.1333972,Low
445,0.742257,1,0.5,2025-05-13T11:42:07,0.685203,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.7194354000000001,0.7194354000000001,Critical
446,0.644879,1,0.5,2025-05-13T11:42:07,0.120925,0,Normal,0.5,2025-05-13T11:42:07,0.4352974,0.4352974,Medium
447,0.830961,1,0.5,2025-05-13T11:42:07,0.314252,0,Normal,0.5,2025-05-13T11:42:07,0.6242774,0.6242774,Medium
448,0.092098,0,0.5,2025-05-13T11:42:07,0.859919,1,Replay,0.5,2025-05-13T11:42:07,0.3992264,0.3992264,Medium
449,0.765585,1,0.5,2025-05-13T11:42:07,0.858787,1,Malware,0.5,2025-05-13T11:42:07,0.8028658,0.8028658,Critical
450,0.242393,0,0.5,2025-05-13T11:42:07,0.899041,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.5050522,0.5050522,Medium
451,0.866446,1,0.5,2025-05-13T11:42:07,0.204523,0,Normal,0.5,2025-05-13T11:42:07,0.6016768,0.6016768,Medium
452,0.826577,1,0.5,2025-05-13T11:42:07,0.200974,0,Normal,0.5,2025-05-13T11:42:07,0.5763358000000001,0.5763358000000001,Medium
453,0.176825,0,0.5,2025-05-13T11:42:07,0.136239,0,Normal,0.5,2025-05-13T11:42:07,0.1605906,0.1605906,Low
454,0.159106,0,0.5,2025-05-13T11:42:07,0.129507,0,Normal,0.5,2025-05-13T11:42:07,0.1472664,0.1472664,Low
455,0.08659,0,0.5,2025-05-13T11:42:07,0.203187,0,Normal,0.5,2025-05-13T11:42:07,0.1332288,0.1332288,Low
456,0.824859,1,0.5,2025-05-13T11:42:07,0.029662,0,Normal,0.5,2025-05-13T11:42:07,0.5067802,0.5067802,Medium
457,0.763505,1,0.5,2025-05-13T11:42:07,0.805817,1,Replay,0.5,2025-05-13T11:42:07,0.7804298000000001,0.7804298000000001,Critical
458,0.731155,1,0.5,2025-05-13T11:42:07,0.038109,0,Normal,0.5,2025-05-13T11:42:07,0.4539366,0.4539366,Medium
459,0.804372,1,0.5,2025-05-13T11:42:07,0.846089,1,Replay,0.5,2025-05-13T11:42:07,0.8210588,0.8210588,Critical
460,0.771171,1,0.5,2025-05-13T11:42:07,0.121718,0,Normal,0.5,2025-05-13T11:42:07,0.5113898,0.5113898,Medium
461,0.002412,0,0.5,2025-05-13T11:42:07,0.318454,0,Normal,0.5,2025-05-13T11:42:07,0.1288288,0.1288288,Low
462,0.882305,1,0.5,2025-05-13T11:42:07,0.710245,1,DDoS,0.5,2025-05-13T11:42:07,0.8134809999999999,0.8134809999999999,Critical
463,0.191596,0,0.5,2025-05-13T11:42:07,0.105764,0,Normal,0.5,2025-05-13T11:42:07,0.1572632,0.1572632,Low
464,0.859547,1,0.5,2025-05-13T11:42:07,0.06384,0,Normal,0.5,2025-05-13T11:42:07,0.5412642,0.5412642,Medium
465,0.554875,1,0.5,2025-05-13T11:42:07,0.900286,1,Malware,0.5,2025-05-13T11:42:07,0.6930394,0.6930394,Medium
466,0.852266,1,0.5,2025-05-13T11:42:07,0.757703,1,Malware,0.5,2025-05-13T11:42:07,0.8144408,0.8144408,Critical
467,0.774231,1,0.5,2025-05-13T11:42:07,0.188291,0,Normal,0.5,2025-05-13T11:42:07,0.539855,0.539855,Medium
468,0.313029,0,0.5,2025-05-13T11:42:07,0.105467,0,Normal,0.5,2025-05-13T11:42:07,0.2300042,0.2300042,Low
469,0.605991,1,0.5,2025-05-13T11:42:07,0.174535,0,Normal,0.5,2025-05-13T11:42:07,0.4334085999999999,0.4334085999999999,Medium
470,0.22805,0,0.5,2025-05-13T11:42:07,0.783226,1,DDoS,0.5,2025-05-13T11:42:07,0.4501204,0.4501204,Medium
471,0.783539,1,0.5,2025-05-13T11:42:07,0.629786,1,DDoS,0.5,2025-05-13T11:42:07,0.7220378,0.7220378,Critical
472,0.183448,0,0.5,2025-05-13T11:42:07,0.274318,0,Normal,0.5,2025-05-13T11:42:07,0.219796,0.219796,Low
473,0.029837,0,0.5,2025-05-13T11:42:07,0.046821,0,Normal,0.5,2025-05-13T11:42:07,0.0366306,0.0366306,Low
474,0.088916,0,0.5,2025-05-13T11:42:07,0.080012,0,Normal,0.5,2025-05-13T11:42:07,0.0853544,0.0853544,Low
475,0.315886,0,0.5,2025-05-13T11:42:07,0.921319,1,DDoS,0.5,2025-05-13T11:42:07,0.5580592,0.5580592,Medium
476,0.124113,0,0.5,2025-05-13T11:42:07,0.120461,0,Normal,0.5,2025-05-13T11:42:07,0.1226522,0.1226522,Low
477,0.697663,1,0.5,2025-05-13T11:42:07,0.727375,1,Malware,0.5,2025-05-13T11:42:07,0.7095478,0.7095478,Critical
478,0.826311,1,0.5,2025-05-13T11:42:07,0.876748,1,Malware,0.5,2025-05-13T11:42:07,0.8464858,0.8464858,Critical
479,0.019293,0,0.5,2025-05-13T11:42:07,0.096334,0,Normal,0.5,2025-05-13T11:42:07,0.0501094,0.0501094,Low
480,0.240537,0,0.5,2025-05-13T11:42:07,0.804781,1,Replay,0.5,2025-05-13T11:42:07,0.4662345999999999,0.4662345999999999,Medium
481,0.194572,0,0.5,2025-05-13T11:42:07,0.893139,1,Replay,0.5,2025-05-13T11:42:07,0.4739988,0.4739988,Medium
482,0.846541,1,0.5,2025-05-13T11:42:07,0.380532,0,Normal,0.5,2025-05-13T11:42:07,0.6601374,0.6601374,Medium
483,0.079598,0,0.5,2025-05-13T11:42:07,0.72082,1,Replay,0.5,2025-05-13T11:42:07,0.3360868,0.3360868,Medium
484,0.025106,0,0.5,2025-05-13T11:42:07,0.844513,1,Replay,0.5,2025-05-13T11:42:07,0.3528688,0.3528688,Medium
485,0.215962,0,0.5,2025-05-13T11:42:07,0.848545,1,DDoS,0.5,2025-05-13T11:42:07,0.4689951999999999,0.4689951999999999,Medium
486,0.655136,1,0.5,2025-05-13T11:42:07,0.346303,0,Normal,0.5,2025-05-13T11:42:07,0.5316028,0.5316028,Medium
487,0.056314,0,0.5,2025-05-13T11:42:07,0.89454,1,Malware,0.5,2025-05-13T11:42:07,0.3916044,0.3916044,Medium
488,0.904988,1,0.5,2025-05-13T11:42:07,0.069439,0,Normal,0.5,2025-05-13T11:42:07,0.5707684,0.5707684,Medium
489,0.654798,1,0.5,2025-05-13T11:42:07,0.887004,1,Replay,0.5,2025-05-13T11:42:07,0.7476804,0.7476804,Critical
490,0.921897,1,0.5,2025-05-13T11:42:07,0.297451,0,Normal,0.5,2025-05-13T11:42:07,0.6721185999999999,0.6721185999999999,Medium
491,0.711739,1,0.5,2025-05-13T11:42:07,0.864347,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.7727822,0.7727822,Critical
492,0.781066,1,0.5,2025-05-13T11:42:07,0.873417,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.8180064,0.8180064,Critical
493,0.140428,0,0.5,2025-05-13T11:42:07,0.723634,1,Malware,0.5,2025-05-13T11:42:07,0.3737104,0.3737104,Medium
494,0.853976,1,0.5,2025-05-13T11:42:07,0.845569,1,Malware,0.5,2025-05-13T11:42:07,0.8506132,0.8506132,Critical
495,0.839866,1,0.5,2025-05-13T11:42:07,0.061458,0,Normal,0.5,2025-05-13T11:42:07,0.5285028,0.5285028,Medium
496,0.180708,0,0.5,2025-05-13T11:42:07,0.872377,1,Replay,0.5,2025-05-13T11:42:07,0.4573756,0.4573756,Medium
497,0.882608,1,0.5,2025-05-13T11:42:07,0.077378,0,Normal,0.5,2025-05-13T11:42:07,0.5605159999999999,0.5605159999999999,Medium
498,0.146205,0,0.5,2025-05-13T11:42:07,0.739886,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.3836774,0.3836774,Medium
499,0.848859,1,0.5,2025-05-13T11:42:07,0.039524,0,Normal,0.5,2025-05-13T11:42:07,0.525125,0.525125,Medium
500,0.782625,1,0.5,2025-05-13T11:42:07,0.855996,1,Replay,0.5,2025-05-13T11:42:07,0.8119734,0.8119734,Critical
501,0.810399,1,0.5,2025-05-13T11:42:07,0.264508,0,Normal,0.5,2025-05-13T11:42:07,0.5920426,0.5920426,Medium
502,0.75051,1,0.5,2025-05-13T11:42:07,0.157057,0,Normal,0.5,2025-05-13T11:42:07,0.5131287999999999,0.5131287999999999,Medium
503,0.709905,1,0.5,2025-05-13T11:42:07,0.202424,0,Normal,0.5,2025-05-13T11:42:07,0.5069126,0.5069126,Medium
504,0.654433,1,0.5,2025-05-13T11:42:07,0.31571,0,Normal,0.5,2025-05-13T11:42:07,0.5189438,0.5189438,Medium
505,0.763275,1,0.5,2025-05-13T11:42:07,0.763947,1,Replay,0.5,2025-05-13T11:42:07,0.7635438000000001,0.7635438000000001,Critical
506,0.093328,0,0.5,2025-05-13T11:42:07,0.785817,1,Malware,0.5,2025-05-13T11:42:07,0.3703236,0.3703236,Medium
507,0.866838,1,0.5,2025-05-13T11:42:07,0.133365,0,Normal,0.5,2025-05-13T11:42:07,0.5734488,0.5734488,Medium
508,0.868076,1,0.5,2025-05-13T11:42:07,0.804789,1,DDoS,0.5,2025-05-13T11:42:07,0.8427612,0.8427612,Critical
509,0.131371,0,0.5,2025-05-13T11:42:07,0.072865,0,Normal,0.5,2025-05-13T11:42:07,0.1079686,0.1079686,Low
510,0.040737,0,0.5,2025-05-13T11:42:07,0.852758,1,Malware,0.5,2025-05-13T11:42:07,0.3655454000000001,0.3655454000000001,Medium
511,0.73486,1,0.5,2025-05-13T11:42:07,0.897283,1,DDoS,0.5,2025-05-13T11:42:07,0.7998292,0.7998292,Critical
512,0.176632,0,0.5,2025-05-13T11:42:07,0.422533,0,Normal,0.5,2025-05-13T11:42:07,0.2749924,0.2749924,Low
513,0.129348,0,0.5,2025-05-13T11:42:07,0.867798,1,Replay,0.5,2025-05-13T11:42:07,0.424728,0.424728,Medium
514,0.174696,0,0.5,2025-05-13T11:42:07,0.083221,0,Normal,0.5,2025-05-13T11:42:07,0.138106,0.138106,Low
515,0.213083,0,0.5,2025-05-13T11:42:07,0.018115,0,Normal,0.5,2025-05-13T11:42:07,0.1350958,0.1350958,Low
516,0.110325,0,0.5,2025-05-13T11:42:07,0.181432,0,Normal,0.5,2025-05-13T11:42:07,0.1387678,0.1387678,Low
517,0.643712,1,0.5,2025-05-13T11:42:07,0.806187,1,DDoS,0.5,2025-05-13T11:42:07,0.7087019999999999,0.7087019999999999,Critical
518,0.501944,1,0.5,2025-05-13T11:42:07,0.889199,1,Replay,0.5,2025-05-13T11:42:07,0.6568459999999999,0.6568459999999999,Medium
519,0.853387,1,0.5,2025-05-13T11:42:07,0.259207,0,Normal,0.5,2025-05-13T11:42:07,0.615715,0.615715,Medium
520,0.724886,1,0.5,2025-05-13T11:42:07,0.017006,0,Normal,0.5,2025-05-13T11:42:07,0.441734,0.441734,Medium
521,0.152511,0,0.5,2025-05-13T11:42:07,0.841438,1,DDoS,0.5,2025-05-13T11:42:07,0.4280818,0.4280818,Medium
522,0.133108,0,0.5,2025-05-13T11:42:07,0.867167,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.4267316,0.4267316,Medium
523,0.627435,1,0.5,2025-05-13T11:42:07,0.905787,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.7387758,0.7387758,Critical
524,0.205797,0,0.5,2025-05-13T11:42:07,0.057107,0,Normal,0.5,2025-05-13T11:42:07,0.146321,0.146321,Low
525,0.029532,0,0.5,2025-05-13T11:42:07,0.78206,1,DDoS,0.5,2025-05-13T11:42:07,0.3305432,0.3305432,Medium
526,0.824069,1,0.5,2025-05-13T11:42:07,0.139781,0,Normal,0.5,2025-05-13T11:42:07,0.5503538,0.5503538,Medium
527,0.824345,1,0.5,2025-05-13T11:42:07,0.128844,0,Normal,0.5,2025-05-13T11:42:07,0.5461446,0.5461446,Medium
528,0.871812,1,0.5,2025-05-13T11:42:07,0.208131,0,Normal,0.5,2025-05-13T11:42:07,0.6063396,0.6063396,Medium
529,0.037155,0,0.5,2025-05-13T11:42:07,0.771382,1,Malware,0.5,2025-05-13T11:42:07,0.3308458,0.3308458,Medium
530,0.821678,1,0.5,2025-05-13T11:42:07,0.102994,0,Normal,0.5,2025-05-13T11:42:07,0.5342043999999999,0.5342043999999999,Medium
531,0.692816,1,0.5,2025-05-13T11:42:07,0.112406,0,Normal,0.5,2025-05-13T11:42:07,0.460652,0.460652,Medium
532,0.12728,0,0.5,2025-05-13T11:42:07,0.142402,0,Normal,0.5,2025-05-13T11:42:07,0.1333288,0.1333288,Low
533,0.643854,1,0.5,2025-05-13T11:42:07,0.822442,1,Replay,0.5,2025-05-13T11:42:07,0.7152892,0.7152892,Critical
534,0.088525,0,0.5,2025-05-13T11:42:07,0.850697,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.3933938,0.3933938,Medium
535,0.081915,0,0.5,2025-05-13T11:42:07,0.874575,1,Malware,0.5,2025-05-13T11:42:07,0.398979,0.398979,Medium
536,0.605295,1,0.5,2025-05-13T11:42:07,0.855368,1,DDoS,0.5,2025-05-13T11:42:07,0.7053242000000001,0.7053242000000001,Critical
537,0.218639,0,0.5,2025-05-13T11:42:07,0.011231,0,Normal,0.5,2025-05-13T11:42:07,0.1356758,0.1356758,Low
538,0.258917,0,0.5,2025-05-13T11:42:07,0.891958,1,Replay,0.5,2025-05-13T11:42:07,0.5121334,0.5121334,Medium
539,0.607021,1,0.5,2025-05-13T11:42:07,0.912818,1,Malware,0.5,2025-05-13T11:42:07,0.7293398,0.7293398,Critical
540,0.734508,1,0.5,2025-05-13T11:42:07,0.846013,1,Malware,0.5,2025-05-13T11:42:07,0.77911,0.77911,Critical
541,0.77062,1,0.5,2025-05-13T11:42:07,0.915915,1,Malware,0.5,2025-05-13T11:42:07,0.828738,0.828738,Critical
542,0.665738,1,0.5,2025-05-13T11:42:07,0.792095,1,Malware,0.5,2025-05-13T11:42:07,0.7162808,0.7162808,Critical
543,0.858819,1,0.5,2025-05-13T11:42:07,0.693682,1,Replay,0.5,2025-05-13T11:42:07,0.7927641999999999,0.7927641999999999,Critical
544,0.145296,0,0.5,2025-05-13T11:42:07,0.009365,0,Normal,0.5,2025-05-13T11:42:07,0.0909236,0.0909236,Low
545,0.027501,0,0.5,2025-05-13T11:42:07,0.752912,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.3176654,0.3176654,Medium
546,0.094961,0,0.5,2025-05-13T11:42:07,0.059316,0,Normal,0.5,2025-05-13T11:42:07,0.080703,0.080703,Low
547,0.106828,0,0.5,2025-05-13T11:42:07,0.067003,0,Normal,0.5,2025-05-13T11:42:07,0.0908979999999999,0.0908979999999999,Low
548,0.704685,1,0.5,2025-05-13T11:42:07,0.066113,0,Normal,0.5,2025-05-13T11:42:07,0.4492562,0.4492562,Medium
549,0.307706,0,0.5,2025-05-13T11:42:07,0.844879,1,Replay,0.5,2025-05-13T11:42:07,0.5225752,0.5225752,Medium
550,0.54974,1,0.5,2025-05-13T11:42:07,0.054272,0,Normal,0.5,2025-05-13T11:42:07,0.3515528,0.3515528,Medium
551,0.112879,0,0.5,2025-05-13T11:42:07,0.753628,1,Malware,0.5,2025-05-13T11:42:07,0.3691786,0.3691786,Medium
552,0.091712,0,0.5,2025-05-13T11:42:07,0.056792,0,Normal,0.5,2025-05-13T11:42:07,0.077744,0.077744,Low
553,0.918024,1,0.5,2025-05-13T11:42:07,0.154107,0,Normal,0.5,2025-05-13T11:42:07,0.6124571999999999,0.6124571999999999,Medium
554,0.229394,0,0.5,2025-05-13T11:42:07,0.834722,1,DDoS,0.5,2025-05-13T11:42:07,0.4715252,0.4715252,Medium
555,0.347984,0,0.5,2025-05-13T11:42:07,0.263263,0,Normal,0.5,2025-05-13T11:42:07,0.3140956,0.3140956,Medium
556,0.138234,0,0.5,2025-05-13T11:42:07,0.050426,0,Normal,0.5,2025-05-13T11:42:07,0.1031108,0.1031108,Low
557,0.667064,1,0.5,2025-05-13T11:42:07,0.074547,0,Normal,0.5,2025-05-13T11:42:07,0.4300572,0.4300572,Medium
558,0.866349,1,0.5,2025-05-13T11:42:07,0.84687,1,Malware,0.5,2025-05-13T11:42:07,0.8585574,0.8585574,Critical
559,0.80841,1,0.5,2025-05-13T11:42:07,0.896219,1,DDoS,0.5,2025-05-13T11:42:07,0.8435336,0.8435336,Critical
560,0.244502,0,0.5,2025-05-13T11:42:07,0.815668,1,Malware,0.5,2025-05-13T11:42:07,0.4729683999999999,0.4729683999999999,Medium
561,0.200106,0,0.5,2025-05-13T11:42:07,0.483083,0,Normal,0.5,2025-05-13T11:42:07,0.3132968,0.3132968,Medium
562,0.72851,1,0.5,2025-05-13T11:42:07,0.665568,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.7033332000000001,0.7033332000000001,Critical
563,0.728717,1,0.5,2025-05-13T11:42:07,0.14865,0,Normal,0.5,2025-05-13T11:42:07,0.4966901999999999,0.4966901999999999,Medium
564,0.619642,1,0.5,2025-05-13T11:42:07,0.07841,0,Normal,0.5,2025-05-13T11:42:07,0.4031492,0.4031492,Medium
565,0.93413,1,0.5,2025-05-13T11:42:07,0.135644,0,Normal,0.5,2025-05-13T11:42:07,0.6147356,0.6147356,Medium
566,0.690783,1,0.5,2025-05-13T11:42:07,0.798472,1,DDoS,0.5,2025-05-13T11:42:07,0.7338586,0.7338586,Critical
567,0.088952,0,0.5,2025-05-13T11:42:07,0.691727,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.330062,0.330062,Medium
568,0.014192,0,0.5,2025-05-13T11:42:07,0.088179,0,Normal,0.5,2025-05-13T11:42:07,0.0437868,0.0437868,Low
569,0.629414,1,0.5,2025-05-13T11:42:07,0.014656,0,Normal,0.5,2025-05-13T11:42:07,0.3835108,0.3835108,Medium
570,0.202343,0,0.5,2025-05-13T11:42:07,0.828831,1,DDoS,0.5,2025-05-13T11:42:07,0.4529382,0.4529382,Medium
571,0.882329,1,0.5,2025-05-13T11:42:07,0.147443,0,Normal,0.5,2025-05-13T11:42:07,0.5883746,0.5883746,Medium
572,0.776215,1,0.5,2025-05-13T11:42:07,0.758766,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.7692354,0.7692354,Critical
573,0.690905,1,0.5,2025-05-13T11:42:07,0.779623,1,Malware,0.5,2025-05-13T11:42:07,0.7263922,0.7263922,Critical
574,0.841098,1,0.5,2025-05-13T11:42:07,0.787225,1,Malware,0.5,2025-05-13T11:42:07,0.8195488,0.8195488,Critical
575,0.874338,1,0.5,2025-05-13T11:42:07,0.625429,1,DDoS,0.5,2025-05-13T11:42:07,0.7747743999999999,0.7747743999999999,Critical
576,0.691418,1,0.5,2025-05-13T11:42:07,0.777513,1,DDoS,0.5,2025-05-13T11:42:07,0.7258560000000001,0.7258560000000001,Critical
577,0.743132,1,0.5,2025-05-13T11:42:07,0.71595,1,SCADA_Injection,0.5,2025-05-13T11:42:07,0.7322592,0.7322592,Critical
578,0.840235,1,0.5,2025-05-13T11:42:07,0.90456,1,Replay,0.5,2025-05-13T11:42:07,0.865965,0.865965,Critical
